id,label,id_label,color
3548,PAG-ND-PCG Onecut1 Gaba_2,3548 PAG-ND-PCG Onecut1 Gaba_2,#453591
3549,PAG-ND-PCG Onecut1 Gaba_2,3549 PAG-ND-PCG Onecut1 Gaba_2,#d1c414
3550,PAG-ND-PCG Onecut1 Gaba_3,3550 PAG-ND-PCG Onecut1 Gaba_3,#30db44
3551,PAG-ND-PCG Onecut1 Gaba_3,3551 PAG-ND-PCG Onecut1 Gaba_3,#32c934
3552,PAG-ND-PCG Onecut1 Gaba_3,3552 PAG-ND-PCG Onecut1 Gaba_3,#2bbc89
3553,PAG-ND-PCG Onecut1 Gaba_4,3553 PAG-ND-PCG Onecut1 Gaba_4,#6c2da3
3554,PAG-ND-PCG Onecut1 Gaba_5,3554 PAG-ND-PCG Onecut1 Gaba_5,#cc6e3f
3555,PAG-ND-PCG Onecut1 Gaba_5,3555 PAG-ND-PCG Onecut1 Gaba_5,#f7e540
3556,PAG-ND-PCG Onecut1 Gaba_5,3556 PAG-ND-PCG Onecut1 Gaba_5,#d1921f
3557,PAG-ND-PCG Onecut1 Gaba_5,3557 PAG-ND-PCG Onecut1 Gaba_5,#28ffa5
3558,PAG-RN Nkx2-2 Otx1 Gaba_1,3558 PAG-RN Nkx2-2 Otx1 Gaba_1,#30db15
3559,PAG-RN Nkx2-2 Otx1 Gaba_1,3559 PAG-RN Nkx2-2 Otx1 Gaba_1,#351ec9
3560,PAG-RN Nkx2-2 Otx1 Gaba_1,3560 PAG-RN Nkx2-2 Otx1 Gaba_1,#a937d3
3561,PAG-RN Nkx2-2 Otx1 Gaba_1,3561 PAG-RN Nkx2-2 Otx1 Gaba_1,#5a9310
3562,PAG-RN Nkx2-2 Otx1 Gaba_1,3562 PAG-RN Nkx2-2 Otx1 Gaba_1,#fff160
3563,PAG-RN Nkx2-2 Otx1 Gaba_1,3563 PAG-RN Nkx2-2 Otx1 Gaba_1,#001c70
3564,PAG-RN Nkx2-2 Otx1 Gaba_1,3564 PAG-RN Nkx2-2 Otx1 Gaba_1,#540ab5
3565,PAG-RN Nkx2-2 Otx1 Gaba_2,3565 PAG-RN Nkx2-2 Otx1 Gaba_2,#0058aa
3566,PAG-RN Nkx2-2 Otx1 Gaba_2,3566 PAG-RN Nkx2-2 Otx1 Gaba_2,#4275af
3567,PAG-RN Nkx2-2 Otx1 Gaba_2,3567 PAG-RN Nkx2-2 Otx1 Gaba_2,#426cbc
3568,PAG-RN Nkx2-2 Otx1 Gaba_2,3568 PAG-RN Nkx2-2 Otx1 Gaba_2,#9964ef
3569,PAG-RN Nkx2-2 Otx1 Gaba_2,3569 PAG-RN Nkx2-2 Otx1 Gaba_2,#bf7616
3570,PAG-RN Nkx2-2 Otx1 Gaba_2,3570 PAG-RN Nkx2-2 Otx1 Gaba_2,#2d00d1
3571,PAG-RN Nkx2-2 Otx1 Gaba_2,3571 PAG-RN Nkx2-2 Otx1 Gaba_2,#692596
3572,PAG-RN Nkx2-2 Otx1 Gaba_3,3572 PAG-RN Nkx2-2 Otx1 Gaba_3,#5785c1
3573,PAG-RN Nkx2-2 Otx1 Gaba_3,3573 PAG-RN Nkx2-2 Otx1 Gaba_3,#ddce46
3574,PAG-RN Nkx2-2 Otx1 Gaba_3,3574 PAG-RN Nkx2-2 Otx1 Gaba_3,#903cc4
3575,PAG-RN Nkx2-2 Otx1 Gaba_3,3575 PAG-RN Nkx2-2 Otx1 Gaba_3,#ff4823
3576,PAG-RN Nkx2-2 Otx1 Gaba_3,3576 PAG-RN Nkx2-2 Otx1 Gaba_3,#36c48e
3577,PAG-RN Nkx2-2 Otx1 Gaba_3,3577 PAG-RN Nkx2-2 Otx1 Gaba_3,#0247f4
3578,PAG-RN Nkx2-2 Otx1 Gaba_3,3578 PAG-RN Nkx2-2 Otx1 Gaba_3,#6128a8
3579,PAG-RN Nkx2-2 Otx1 Gaba_3,3579 PAG-RN Nkx2-2 Otx1 Gaba_3,#4670af
3580,PAG-RN Nkx2-2 Otx1 Gaba_3,3580 PAG-RN Nkx2-2 Otx1 Gaba_3,#ea54b8
3581,PAG-RN Nkx2-2 Otx1 Gaba_3,3581 PAG-RN Nkx2-2 Otx1 Gaba_3,#2042ea
3582,PAG-RN Nkx2-2 Otx1 Gaba_3,3582 PAG-RN Nkx2-2 Otx1 Gaba_3,#4af75b
3583,PAG-RN Nkx2-2 Otx1 Gaba_3,3583 PAG-RN Nkx2-2 Otx1 Gaba_3,#0e1eaf
3584,PAG-RN Nkx2-2 Otx1 Gaba_3,3584 PAG-RN Nkx2-2 Otx1 Gaba_3,#bc403e
3585,PAG-RN Nkx2-2 Otx1 Gaba_4,3585 PAG-RN Nkx2-2 Otx1 Gaba_4,#f43fb8
3586,PAG-RN Nkx2-2 Otx1 Gaba_4,3586 PAG-RN Nkx2-2 Otx1 Gaba_4,#6ffc8d
3587,PAG-RN Nkx2-2 Otx1 Gaba_4,3587 PAG-RN Nkx2-2 Otx1 Gaba_4,#96fc71
3588,PAG-RN Nkx2-2 Otx1 Gaba_5,3588 PAG-RN Nkx2-2 Otx1 Gaba_5,#4476af
3589,PAG-RN Nkx2-2 Otx1 Gaba_5,3589 PAG-RN Nkx2-2 Otx1 Gaba_5,#629aef
3590,PAG-RN Nkx2-2 Otx1 Gaba_5,3590 PAG-RN Nkx2-2 Otx1 Gaba_5,#f409e5
3591,PAG-RN Nkx2-2 Otx1 Gaba_5,3591 PAG-RN Nkx2-2 Otx1 Gaba_5,#9808d6
3592,PAG-RN Nkx2-2 Otx1 Gaba_6,3592 PAG-RN Nkx2-2 Otx1 Gaba_6,#5ced5c
3593,PAG-RN Nkx2-2 Otx1 Gaba_6,3593 PAG-RN Nkx2-2 Otx1 Gaba_6,#d88f06
3594,PAG-RN Nkx2-2 Otx1 Gaba_6,3594 PAG-RN Nkx2-2 Otx1 Gaba_6,#bacc47
3595,PAG-RN Nkx2-2 Otx1 Gaba_6,3595 PAG-RN Nkx2-2 Otx1 Gaba_6,#c6f75b
3596,PRT Tcf7l2 Gaba_1,3596 PRT Tcf7l2 Gaba_1,#6220bf
3597,PRT Tcf7l2 Gaba_1,3597 PRT Tcf7l2 Gaba_1,#9251cc
3598,PRT Tcf7l2 Gaba_1,3598 PRT Tcf7l2 Gaba_1,#03c45a
3599,PRT Tcf7l2 Gaba_1,3599 PRT Tcf7l2 Gaba_1,#f221a2
3600,PRT Tcf7l2 Gaba_1,3600 PRT Tcf7l2 Gaba_1,#49dd9a
3601,PRT Tcf7l2 Gaba_1,3601 PRT Tcf7l2 Gaba_1,#b6e062
3602,PRT Tcf7l2 Gaba_1,3602 PRT Tcf7l2 Gaba_1,#3b3faa
3603,PRT Tcf7l2 Gaba_1,3603 PRT Tcf7l2 Gaba_1,#f4f46b
3604,PRT Tcf7l2 Gaba_1,3604 PRT Tcf7l2 Gaba_1,#fcff54
3605,PRT Tcf7l2 Gaba_1,3605 PRT Tcf7l2 Gaba_1,#7a8406
3606,PRT Tcf7l2 Gaba_1,3606 PRT Tcf7l2 Gaba_1,#a625dd
3607,PRT Tcf7l2 Gaba_2,3607 PRT Tcf7l2 Gaba_2,#f754ef
3608,PRT Tcf7l2 Gaba_2,3608 PRT Tcf7l2 Gaba_2,#67b3e5
3609,PRT Tcf7l2 Gaba_2,3609 PRT Tcf7l2 Gaba_2,#3ce0da
3610,PRT Tcf7l2 Gaba_2,3610 PRT Tcf7l2 Gaba_2,#5bc3e5
3611,PRT Tcf7l2 Gaba_2,3611 PRT Tcf7l2 Gaba_2,#88b21e
3612,PRT Tcf7l2 Gaba_2,3612 PRT Tcf7l2 Gaba_2,#e54978
3613,PRT Tcf7l2 Gaba_3,3613 PRT Tcf7l2 Gaba_3,#35ed07
3614,PRT Tcf7l2 Gaba_3,3614 PRT Tcf7l2 Gaba_3,#224e84
3615,PRT Tcf7l2 Gaba_3,3615 PRT Tcf7l2 Gaba_3,#d66253
3616,PRT Tcf7l2 Gaba_3,3616 PRT Tcf7l2 Gaba_3,#dba811
3617,PRT Tcf7l2 Gaba_3,3617 PRT Tcf7l2 Gaba_3,#45e863
3618,PRT Tcf7l2 Gaba_3,3618 PRT Tcf7l2 Gaba_3,#e11df7
3619,PRT Tcf7l2 Gaba_3,3619 PRT Tcf7l2 Gaba_3,#c247ef
3620,PRT Tcf7l2 Gaba_3,3620 PRT Tcf7l2 Gaba_3,#8ae51b
3621,PRT Tcf7l2 Gaba_3,3621 PRT Tcf7l2 Gaba_3,#57e0ce
3622,PRT Tcf7l2 Gaba_4,3622 PRT Tcf7l2 Gaba_4,#d33bad
3623,PRT Tcf7l2 Gaba_4,3623 PRT Tcf7l2 Gaba_4,#44f499
3624,PRT Tcf7l2 Gaba_4,3624 PRT Tcf7l2 Gaba_4,#e2287c
3625,PRT Tcf7l2 Gaba_4,3625 PRT Tcf7l2 Gaba_4,#96063f
3626,PRT Tcf7l2 Gaba_4,3626 PRT Tcf7l2 Gaba_4,#6ab9f2
3627,PRT Tcf7l2 Gaba_4,3627 PRT Tcf7l2 Gaba_4,#bf426c
3628,PRT Tcf7l2 Gaba_4,3628 PRT Tcf7l2 Gaba_4,#11a081
3629,PRT Tcf7l2 Gaba_4,3629 PRT Tcf7l2 Gaba_4,#a466e2
3630,PRT Tcf7l2 Gaba_4,3630 PRT Tcf7l2 Gaba_4,#d048f9
3631,PRT Tcf7l2 Gaba_5,3631 PRT Tcf7l2 Gaba_5,#60f2c4
3632,PRT Tcf7l2 Gaba_5,3632 PRT Tcf7l2 Gaba_5,#f466b0
3633,LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_1,3633 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_1,#4dc61d
3634,LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_1,3634 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_1,#ffd666
3635,LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_1,3635 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_1,#3ec19a
3636,LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_1,3636 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_1,#7f3ab7
3637,LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_1,3637 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_1,#a7e248
3638,LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_1,3638 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_1,#57bed1
3639,LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_1,3639 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_1,#aa2753
3640,LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_1,3640 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_1,#42dd4a
3641,LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_2,3641 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_2,#2e4eea
3642,LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_2,3642 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_2,#fc20df
3643,LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_2,3643 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_2,#2258d6
3644,LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_2,3644 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_2,#57d334
3645,LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_2,3645 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_2,#ffe523
3646,LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_2,3646 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_2,#d3931d
3647,LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_3,3647 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_3,#e5885e
3648,LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_3,3648 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_3,#2b41d1
3649,LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_3,3649 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_3,#bc41db
3650,LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_3,3650 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_3,#6472ef
3651,LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_3,3651 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_3,#090666
3652,LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_3,3652 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_3,#d11498
3653,LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_4,3653 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_4,#db3b60
3654,LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_4,3654 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_4,#1ac3dd
3655,LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_4,3655 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_4,#27f96a
3656,LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_4,3656 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_4,#79b526
3657,LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_4,3657 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_4,#b76705
3658,LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_5,3658 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_5,#f7f13d
3659,LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_5,3659 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_5,#061260
3660,LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_5,3660 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_5,#b532e5
3661,LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_5,3661 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_5,#d66855
3662,LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_5,3662 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_5,#97bf09
3663,LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_6,3663 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_6,#d1ea31
3664,LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_6,3664 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_6,#7e52c9
3665,LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_6,3665 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_6,#28b73d
3666,LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_6,3666 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_6,#99af07
3667,LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_7,3667 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_7,#203f9b
3668,LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_7,3668 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_7,#ba8014
3669,SC Otx2 Gcnt4 Gaba_1,3669 SC Otx2 Gcnt4 Gaba_1,#8e1eea
3670,SC Otx2 Gcnt4 Gaba_1,3670 SC Otx2 Gcnt4 Gaba_1,#6c71f7
3671,SC Otx2 Gcnt4 Gaba_1,3671 SC Otx2 Gcnt4 Gaba_1,#3cd337
3672,SC Otx2 Gcnt4 Gaba_2,3672 SC Otx2 Gcnt4 Gaba_2,#cc2059
3673,SC-PAG Lef1 Emx2 Gaba_1,3673 SC-PAG Lef1 Emx2 Gaba_1,#e5af32
3674,SC-PAG Lef1 Emx2 Gaba_1,3674 SC-PAG Lef1 Emx2 Gaba_1,#49c4f4
3675,SC-PAG Lef1 Emx2 Gaba_1,3675 SC-PAG Lef1 Emx2 Gaba_1,#2a6c99
3676,SC-PAG Lef1 Emx2 Gaba_1,3676 SC-PAG Lef1 Emx2 Gaba_1,#bf5f2f
3677,SC-PAG Lef1 Emx2 Gaba_1,3677 SC-PAG Lef1 Emx2 Gaba_1,#1c197f
3678,SC-PAG Lef1 Emx2 Gaba_1,3678 SC-PAG Lef1 Emx2 Gaba_1,#efec21
3679,SC-PAG Lef1 Emx2 Gaba_1,3679 SC-PAG Lef1 Emx2 Gaba_1,#c748ea
3680,SC-PAG Lef1 Emx2 Gaba_1,3680 SC-PAG Lef1 Emx2 Gaba_1,#8e0f3e
3681,SC-PAG Lef1 Emx2 Gaba_2,3681 SC-PAG Lef1 Emx2 Gaba_2,#fc55d5
3682,SC-PAG Lef1 Emx2 Gaba_2,3682 SC-PAG Lef1 Emx2 Gaba_2,#61d8c0
3683,SC-PAG Lef1 Emx2 Gaba_2,3683 SC-PAG Lef1 Emx2 Gaba_2,#a3f74a
3684,SC-PAG Lef1 Emx2 Gaba_2,3684 SC-PAG Lef1 Emx2 Gaba_2,#dbd829
3685,SC-PAG Lef1 Emx2 Gaba_2,3685 SC-PAG Lef1 Emx2 Gaba_2,#4a0e82
3686,SC-PAG Lef1 Emx2 Gaba_2,3686 SC-PAG Lef1 Emx2 Gaba_2,#aeff63
3687,SC-PAG Lef1 Emx2 Gaba_2,3687 SC-PAG Lef1 Emx2 Gaba_2,#c30ec9
3688,SC-PAG Lef1 Emx2 Gaba_2,3688 SC-PAG Lef1 Emx2 Gaba_2,#468cb5
3689,SC-PAG Lef1 Emx2 Gaba_2,3689 SC-PAG Lef1 Emx2 Gaba_2,#ba1ac9
3690,SC-PAG Lef1 Emx2 Gaba_2,3690 SC-PAG Lef1 Emx2 Gaba_2,#ea9b2c
3691,SC-PAG Lef1 Emx2 Gaba_3,3691 SC-PAG Lef1 Emx2 Gaba_3,#f79442
3692,SC-PAG Lef1 Emx2 Gaba_3,3692 SC-PAG Lef1 Emx2 Gaba_3,#55f4df
3693,SC-PAG Lef1 Emx2 Gaba_3,3693 SC-PAG Lef1 Emx2 Gaba_3,#ea4fac
3694,SC-PAG Lef1 Emx2 Gaba_3,3694 SC-PAG Lef1 Emx2 Gaba_3,#96bf2d
3695,SC-PAG Lef1 Emx2 Gaba_4,3695 SC-PAG Lef1 Emx2 Gaba_4,#31b5d6
3696,SC-PAG Lef1 Emx2 Gaba_4,3696 SC-PAG Lef1 Emx2 Gaba_4,#056c8c
3697,SC-PAG Lef1 Emx2 Gaba_4,3697 SC-PAG Lef1 Emx2 Gaba_4,#0f3f8c
3698,SC-PAG Lef1 Emx2 Gaba_4,3698 SC-PAG Lef1 Emx2 Gaba_4,#6292e0
3699,SC-PAG Lef1 Emx2 Gaba_5,3699 SC-PAG Lef1 Emx2 Gaba_5,#8048db
3700,SC-PAG Lef1 Emx2 Gaba_5,3700 SC-PAG Lef1 Emx2 Gaba_5,#5addbf
3701,SCm-PAG Cdh23 Gaba_1,3701 SCm-PAG Cdh23 Gaba_1,#67fcd4
3702,SCm-PAG Cdh23 Gaba_1,3702 SCm-PAG Cdh23 Gaba_1,#ef2188
3703,SCm-PAG Cdh23 Gaba_1,3703 SCm-PAG Cdh23 Gaba_1,#e03a85
3704,SCm-PAG Cdh23 Gaba_1,3704 SCm-PAG Cdh23 Gaba_1,#ed34dd
3705,SCm-PAG Cdh23 Gaba_1,3705 SCm-PAG Cdh23 Gaba_1,#2811d6
3706,SCm-PAG Cdh23 Gaba_1,3706 SCm-PAG Cdh23 Gaba_1,#37e8e2
3707,SCm-PAG Cdh23 Gaba_1,3707 SCm-PAG Cdh23 Gaba_1,#50e539
3708,SCm-PAG Cdh23 Gaba_1,3708 SCm-PAG Cdh23 Gaba_1,#fc5dd4
3709,SCm-PAG Cdh23 Gaba_1,3709 SCm-PAG Cdh23 Gaba_1,#47ff5c
3710,SCm-PAG Cdh23 Gaba_2,3710 SCm-PAG Cdh23 Gaba_2,#8d30cc
3711,SCm-PAG Cdh23 Gaba_2,3711 SCm-PAG Cdh23 Gaba_2,#2c29f2
3712,SCm-PAG Cdh23 Gaba_2,3712 SCm-PAG Cdh23 Gaba_2,#38d81c
3713,SCm-PAG Cdh23 Gaba_2,3713 SCm-PAG Cdh23 Gaba_2,#ddc20f
3714,SCm-PAG Cdh23 Gaba_3,3714 SCm-PAG Cdh23 Gaba_3,#82e853
3715,SCm-PAG Cdh23 Gaba_3,3715 SCm-PAG Cdh23 Gaba_3,#1b7fd6
3716,SCm-PAG Cdh23 Gaba_3,3716 SCm-PAG Cdh23 Gaba_3,#f76ac1
3717,SCm-PAG Cdh23 Gaba_3,3717 SCm-PAG Cdh23 Gaba_3,#0019dd
3718,SCm-PAG Cdh23 Gaba_3,3718 SCm-PAG Cdh23 Gaba_3,#1a8fb2
3719,SCm-PAG Cdh23 Gaba_3,3719 SCm-PAG Cdh23 Gaba_3,#ddf74a
3720,SCm-PAG Cdh23 Gaba_4,3720 SCm-PAG Cdh23 Gaba_4,#cc267e
3721,SCm-PAG Cdh23 Gaba_4,3721 SCm-PAG Cdh23 Gaba_4,#fce24e
3722,SCs Dmbx1 Gaba_1,3722 SCs Dmbx1 Gaba_1,#0067d6
3723,SCs Dmbx1 Gaba_1,3723 SCs Dmbx1 Gaba_1,#06aa97
3724,SCs Dmbx1 Gaba_1,3724 SCs Dmbx1 Gaba_1,#499115
3725,SCs Dmbx1 Gaba_1,3725 SCs Dmbx1 Gaba_1,#170c8c
3726,SCs Dmbx1 Gaba_1,3726 SCs Dmbx1 Gaba_1,#1f8905
3727,SCs Dmbx1 Gaba_1,3727 SCs Dmbx1 Gaba_1,#366996
3728,SCs Dmbx1 Gaba_1,3728 SCs Dmbx1 Gaba_1,#50e5b8
3729,SCs Dmbx1 Gaba_2,3729 SCs Dmbx1 Gaba_2,#bae236
3730,SCs Dmbx1 Gaba_2,3730 SCs Dmbx1 Gaba_2,#dd1a41
3731,SCs Dmbx1 Gaba_2,3731 SCs Dmbx1 Gaba_2,#29b5ae
3732,SCs Dmbx1 Gaba_3,3732 SCs Dmbx1 Gaba_3,#37c69b
3733,SCs Dmbx1 Gaba_3,3733 SCs Dmbx1 Gaba_3,#34d3be
3734,SCs Dmbx1 Gaba_4,3734 SCs Dmbx1 Gaba_4,#a1f96d
3735,SCs Dmbx1 Gaba_4,3735 SCs Dmbx1 Gaba_4,#751ebc
3736,SCs Dmbx1 Gaba_4,3736 SCs Dmbx1 Gaba_4,#e83743
3737,SCs Dmbx1 Gaba_4,3737 SCs Dmbx1 Gaba_4,#a448d6
3738,SCs Dmbx1 Gaba_4,3738 SCs Dmbx1 Gaba_4,#8aba32
3739,SCs Dmbx1 Gaba_4,3739 SCs Dmbx1 Gaba_4,#9bdb48
3740,SCs Dmbx1 Gaba_5,3740 SCs Dmbx1 Gaba_5,#fc750f
3741,SC Lef1 Otx2 Gaba_1,3741 SC Lef1 Otx2 Gaba_1,#95e023
3742,SC Lef1 Otx2 Gaba_1,3742 SC Lef1 Otx2 Gaba_1,#5ee09a
3743,SC Lef1 Otx2 Gaba_1,3743 SC Lef1 Otx2 Gaba_1,#2a1a89
3744,SC Lef1 Otx2 Gaba_1,3744 SC Lef1 Otx2 Gaba_1,#64fc32
3745,SC Lef1 Otx2 Gaba_2,3745 SC Lef1 Otx2 Gaba_2,#c6644b
3746,SCs Pax7 Nfia Gaba_1,3746 SCs Pax7 Nfia Gaba_1,#ad4d27
3747,SCs Pax7 Nfia Gaba_1,3747 SCs Pax7 Nfia Gaba_1,#4ecfd8
3748,SCs Pax7 Nfia Gaba_1,3748 SCs Pax7 Nfia Gaba_1,#071a96
3749,SCs Pax7 Nfia Gaba_1,3749 SCs Pax7 Nfia Gaba_1,#4585d3
3750,SCs Pax7 Nfia Gaba_1,3750 SCs Pax7 Nfia Gaba_1,#53e272
3751,SCs Pax7 Nfia Gaba_2,3751 SCs Pax7 Nfia Gaba_2,#d17c40
3752,SCs Pax7 Nfia Gaba_2,3752 SCs Pax7 Nfia Gaba_2,#00ed9e
3753,SCs Pax7 Nfia Gaba_2,3753 SCs Pax7 Nfia Gaba_2,#d142af
3754,SCs Pax7 Nfia Gaba_2,3754 SCs Pax7 Nfia Gaba_2,#ce1020
3755,SCs Pax7 Nfia Gaba_2,3755 SCs Pax7 Nfia Gaba_2,#00a534
3756,SCs Pax7 Nfia Gaba_3,3756 SCs Pax7 Nfia Gaba_3,#51d1c4
3757,SCs Pax7 Nfia Gaba_3,3757 SCs Pax7 Nfia Gaba_3,#02f25a
3758,SCs Pax7 Nfia Gaba_4,3758 SCs Pax7 Nfia Gaba_4,#5b4aad
3759,SCs Pax7 Nfia Gaba_5,3759 SCs Pax7 Nfia Gaba_5,#17cc00
3760,PRT Mecom Gaba_1,3760 PRT Mecom Gaba_1,#0f32af
3761,PRT Mecom Gaba_1,3761 PRT Mecom Gaba_1,#4a7bb2
3762,PRT Mecom Gaba_1,3762 PRT Mecom Gaba_1,#35d10a
3763,PRT Mecom Gaba_1,3763 PRT Mecom Gaba_1,#e8805a
3764,PRT Mecom Gaba_1,3764 PRT Mecom Gaba_1,#2eea4e
3765,PRT Mecom Gaba_1,3765 PRT Mecom Gaba_1,#ea65ed
3766,PRT Mecom Gaba_1,3766 PRT Mecom Gaba_1,#1adb84
3767,PRT Mecom Gaba_1,3767 PRT Mecom Gaba_1,#d35f06
3768,PRT Mecom Gaba_1,3768 PRT Mecom Gaba_1,#ddc62e
3769,PRT Mecom Gaba_1,3769 PRT Mecom Gaba_1,#4880db
3770,PRT Mecom Gaba_1,3770 PRT Mecom Gaba_1,#ef4c93
3771,PRT Mecom Gaba_2,3771 PRT Mecom Gaba_2,#f48033
3772,PRT Mecom Gaba_2,3772 PRT Mecom Gaba_2,#63dd8c
3773,PRT Mecom Gaba_2,3773 PRT Mecom Gaba_2,#c64809
3774,PRT Mecom Gaba_3,3774 PRT Mecom Gaba_3,#c68101
3775,PRT Mecom Gaba_3,3775 PRT Mecom Gaba_3,#334cc6
3776,PRT Mecom Gaba_3,3776 PRT Mecom Gaba_3,#67af23
3777,PRT Mecom Gaba_3,3777 PRT Mecom Gaba_3,#cd45ef
3778,PRT Mecom Gaba_3,3778 PRT Mecom Gaba_3,#00a894
3779,PRT Mecom Gaba_3,3779 PRT Mecom Gaba_3,#3b0591
3780,PRT Mecom Gaba_3,3780 PRT Mecom Gaba_3,#b8ff5b
3781,SC Tnnt1 Gli3 Gaba_1,3781 SC Tnnt1 Gli3 Gaba_1,#479daa
3782,SC Tnnt1 Gli3 Gaba_1,3782 SC Tnnt1 Gli3 Gaba_1,#e26638
3783,SC Tnnt1 Gli3 Gaba_2,3783 SC Tnnt1 Gli3 Gaba_2,#47e564
3784,SC Tnnt1 Gli3 Gaba_2,3784 SC Tnnt1 Gli3 Gaba_2,#4d08a3
3785,SC Tnnt1 Gli3 Gaba_2,3785 SC Tnnt1 Gli3 Gaba_2,#d39230
3786,SC Tnnt1 Gli3 Gaba_2,3786 SC Tnnt1 Gli3 Gaba_2,#060f5e
3787,SC Tnnt1 Gli3 Gaba_2,3787 SC Tnnt1 Gli3 Gaba_2,#ce165a
3788,SC Tnnt1 Gli3 Gaba_2,3788 SC Tnnt1 Gli3 Gaba_2,#ef097c
3789,SCs Lef1 Gli3 Gaba_1,3789 SCs Lef1 Gli3 Gaba_1,#066f7f
3790,SCs Lef1 Gli3 Gaba_1,3790 SCs Lef1 Gli3 Gaba_1,#34ede6
